TransId;OcrCode;OcrName;PrcCode;PrcName;AcctCode;AcctName;DocNum;FolioNum;RefDate;TaxDate;DueDate;CardCode;CardName;Total;Line_ID
433.636;FEIC;Fabril - Empaques Ind Cárnica;FEIC;Fabril - Empaques Ind Cárnica;41356601;VENTA EMPAQUE;47382;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jul. 2025 0:00:00.0;0910154;LA ESPERANZA INDUSTRIAL DE ALIMENTOS LTDA;7.327.296;3
433.637;FEIC;Fabril - Empaques Ind Cárnica;FEIC;Fabril - Empaques Ind Cárnica;41356601;VENTA EMPAQUE;47383;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jul. 2025 0:00:00.0;0910154;LA ESPERANZA INDUSTRIAL DE ALIMENTOS LTDA;6.869.340;3
433.654;EMPGV;Empaques/Gast Vta y Merc;CEIC-211;Comercial-Empaques Ind Cárnica;52959510;PREPRENSA CYRELES;76143;?;26 jun. 2025 0:00:00.0;17 jun. 2025 0:00:00.0;17 jul. 2025 0:00:00.0;830124585;CROMAPACK S.A.S;-77.001,3742;2
433.654;EMPGV;Empaques/Gast Vta y Merc;FEIC;Fabril - Empaques Ind Cárnica;52959510;PREPRENSA CYRELES;76143;?;26 jun. 2025 0:00:00.0;17 jun. 2025 0:00:00.0;17 jul. 2025 0:00:00.0;830124585;CROMAPACK S.A.S;-242.904,6258;2
433.665;FEIC;Fabril - Empaques Ind Cárnica;FEIC;Fabril - Empaques Ind Cárnica;41356601;VENTA EMPAQUE;47384;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jul. 2025 0:00:00.0;0910260;SANCHEZ SANCHEZ LEONIDAS;13.733.245,92;3
433.672;MAQSTGV;Maq-S.Téc/Gast Vta y Merc;CM-216;Comercial - Maquinaria;42102001;DIFERENCIA EN CAMBIO;63718;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;040;MASCHINENFABRIK LASKA GES.M.B.H.;51.682,694605;2
433.672;MAQSTGV;Maq-S.Téc/Gast Vta y Merc;CST-217;Comercial - Servicio Téc Maq;42102001;DIFERENCIA EN CAMBIO;63718;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;040;MASCHINENFABRIK LASKA GES.M.B.H.;53.727,655395;2
433.677;CEIC-211;Comercial-Empaques Ind Cárnica;CEIC-211;Comercial-Empaques Ind Cárnica;41356601;VENTA EMPAQUE;47387;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;0910977;KOMPACK SAS;3.322.000;3
433.679;FIIC-272;Fabril - Ingred Ind Cárnica;FIIC-272;Fabril - Ingred Ind Cárnica;41351602;OTRAS MATERIAS PRIMAS SIN IVA;47388;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;0910214;PROCESADORA DE CARNES NUEVA COLOMBO ALEMANA LTDA.;40.035;2
433.681;FEIC;Fabril - Empaques Ind Cárnica;FEIC;Fabril - Empaques Ind Cárnica;41356601;VENTA EMPAQUE;47389;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jul. 2025 0:00:00.0;0910222;WALTER CARNES FRIAS Y PROCESADOS SAS;49.927.040;3
433.682;FEIC;Fabril - Empaques Ind Cárnica;FEIC;Fabril - Empaques Ind Cárnica;41356601;VENTA EMPAQUE;47390;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;10 ago. 2025 0:00:00.0;0910152;KOYOMAD SAS;11.288.250;3
433.688;EMPGV;Empaques/Gast Vta y Merc;CEIC-211;Comercial-Empaques Ind Cárnica;52959510;PREPRENSA CYRELES;76145;?;26 jun. 2025 0:00:00.0;17 jun. 2025 0:00:00.0;17 jul. 2025 0:00:00.0;830124585;CROMAPACK S.A.S;-120.436,652;2
433.688;EMPGV;Empaques/Gast Vta y Merc;FEIC;Fabril - Empaques Ind Cárnica;52959510;PREPRENSA CYRELES;76145;?;26 jun. 2025 0:00:00.0;17 jun. 2025 0:00:00.0;17 jul. 2025 0:00:00.0;830124585;CROMAPACK S.A.S;-379.923,348;2
433.693;FEIC;Fabril - Empaques Ind Cárnica;FEIC;Fabril - Empaques Ind Cárnica;41356601;VENTA EMPAQUE;47391;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;10 ago. 2025 0:00:00.0;0910152;KOYOMAD SAS;467.800;2
433.697;FIE-274;Fabril - Ingred y Espe;FIE-274;Fabril - Ingred y Espe;41351602;OTRAS MATERIAS PRIMAS SIN IVA;47392;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;0910786;MAC VENDING S.A.S;5.937.600;3
433.700;TGFIN;Taussig/Finanzas;CIE-208;Comercial - Ingred y Espe;51109502;ASESORIAS;1261;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;1072189959;MARLON ESMID GONZALEZ GANOA;348.491;4
433.700;TGFIN;Taussig/Finanzas;FIE-274;Fabril - Ingred y Espe;51109502;ASESORIAS;1261;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;1072189959;MARLON ESMID GONZALEZ GANOA;85.514;4
433.700;TGFIN;Taussig/Finanzas;CEIC-211;Comercial-Empaques Ind Cárnica;51109502;ASESORIAS;1261;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;1072189959;MARLON ESMID GONZALEZ GANOA;150.007;4
433.700;TGFIN;Taussig/Finanzas;FEIC;Fabril - Empaques Ind Cárnica;51109502;ASESORIAS;1261;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;1072189959;MARLON ESMID GONZALEZ GANOA;472.901;4
433.700;TGFIN;Taussig/Finanzas;CIIC-206;Comercial - Ingred Ind Cárnica;51109502;ASESORIAS;1261;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;1072189959;MARLON ESMID GONZALEZ GANOA;48.048;4
433.700;TGFIN;Taussig/Finanzas;FIIC-272;Fabril - Ingred Ind Cárnica;51109502;ASESORIAS;1261;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;1072189959;MARLON ESMID GONZALEZ GANOA;66.638;4
433.700;TGFIN;Taussig/Finanzas;CM-216;Comercial - Maquinaria;51109502;ASESORIAS;1261;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;1072189959;MARLON ESMID GONZALEZ GANOA;126.698;4
433.700;TGFIN;Taussig/Finanzas;CST-217;Comercial - Servicio Téc Maq;51109502;ASESORIAS;1261;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;1072189959;MARLON ESMID GONZALEZ GANOA;131.703;4
433.707;TGFIN;Taussig/Finanzas;CIE-208;Comercial - Ingred y Espe;51109502;ASESORIAS;5001156;?;26 jun. 2025 0:00:00.0;12 jun. 2025 0:00:00.0;12 jul. 2025 0:00:00.0;1072189959;MARLON ESMID GONZALEZ GANOA;-348.491;3
433.707;TGFIN;Taussig/Finanzas;FIE-274;Fabril - Ingred y Espe;51109502;ASESORIAS;5001156;?;26 jun. 2025 0:00:00.0;12 jun. 2025 0:00:00.0;12 jul. 2025 0:00:00.0;1072189959;MARLON ESMID GONZALEZ GANOA;-85.514;3
433.707;TGFIN;Taussig/Finanzas;CEIC-211;Comercial-Empaques Ind Cárnica;51109502;ASESORIAS;5001156;?;26 jun. 2025 0:00:00.0;12 jun. 2025 0:00:00.0;12 jul. 2025 0:00:00.0;1072189959;MARLON ESMID GONZALEZ GANOA;-150.007;3
433.707;TGFIN;Taussig/Finanzas;FEIC;Fabril - Empaques Ind Cárnica;51109502;ASESORIAS;5001156;?;26 jun. 2025 0:00:00.0;12 jun. 2025 0:00:00.0;12 jul. 2025 0:00:00.0;1072189959;MARLON ESMID GONZALEZ GANOA;-472.901;3
433.707;TGFIN;Taussig/Finanzas;CIIC-206;Comercial - Ingred Ind Cárnica;51109502;ASESORIAS;5001156;?;26 jun. 2025 0:00:00.0;12 jun. 2025 0:00:00.0;12 jul. 2025 0:00:00.0;1072189959;MARLON ESMID GONZALEZ GANOA;-48.048;3
433.707;TGFIN;Taussig/Finanzas;FIIC-272;Fabril - Ingred Ind Cárnica;51109502;ASESORIAS;5001156;?;26 jun. 2025 0:00:00.0;12 jun. 2025 0:00:00.0;12 jul. 2025 0:00:00.0;1072189959;MARLON ESMID GONZALEZ GANOA;-66.638;3
433.707;TGFIN;Taussig/Finanzas;CM-216;Comercial - Maquinaria;51109502;ASESORIAS;5001156;?;26 jun. 2025 0:00:00.0;12 jun. 2025 0:00:00.0;12 jul. 2025 0:00:00.0;1072189959;MARLON ESMID GONZALEZ GANOA;-126.698;3
433.707;TGFIN;Taussig/Finanzas;CST-217;Comercial - Servicio Téc Maq;51109502;ASESORIAS;5001156;?;26 jun. 2025 0:00:00.0;12 jun. 2025 0:00:00.0;12 jul. 2025 0:00:00.0;1072189959;MARLON ESMID GONZALEZ GANOA;-131.703;3
433.717;EMPGV;Empaques/Gast Vta y Merc;CEIC-211;Comercial-Empaques Ind Cárnica;52355001;TRASNPORTE Y FLETES;76146;?;26 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;1 jul. 2025 0:00:00.0;860502609;D. H. L. EXPRESS COLOMBIA LTDA.;0;2
433.717;EMPGV;Empaques/Gast Vta y Merc;FEIC;Fabril - Empaques Ind Cárnica;52355001;TRASNPORTE Y FLETES;76146;?;26 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;1 jul. 2025 0:00:00.0;860502609;D. H. L. EXPRESS COLOMBIA LTDA.;0;2
433.722;TGCORP;Taussig/Corporativo;CIE-208;Comercial - Ingred y Espe;51955001;PEAJES;76147;?;26 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;900219834;F2X SAS;-3.314,32;2
433.722;TGCORP;Taussig/Corporativo;FIE-274;Fabril - Ingred y Espe;51955001;PEAJES;76147;?;26 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;900219834;F2X SAS;-813,28;2
433.722;TGCORP;Taussig/Corporativo;CEIC-211;Comercial-Empaques Ind Cárnica;51955001;PEAJES;76147;?;26 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;900219834;F2X SAS;-1.426,64;2
433.722;TGCORP;Taussig/Corporativo;FEIC;Fabril - Empaques Ind Cárnica;51955001;PEAJES;76147;?;26 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;900219834;F2X SAS;-4.497,52;2
433.722;TGCORP;Taussig/Corporativo;CIIC-206;Comercial - Ingred Ind Cárnica;51955001;PEAJES;76147;?;26 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;900219834;F2X SAS;-456,96;2
433.722;TGCORP;Taussig/Corporativo;FIIC-272;Fabril - Ingred Ind Cárnica;51955001;PEAJES;76147;?;26 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;900219834;F2X SAS;-633,76;2
433.722;TGCORP;Taussig/Corporativo;CM-216;Comercial - Maquinaria;51955001;PEAJES;76147;?;26 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;900219834;F2X SAS;-1.204,96;2
433.722;TGCORP;Taussig/Corporativo;CST-217;Comercial - Servicio Téc Maq;51955001;PEAJES;76147;?;26 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;900219834;F2X SAS;-1.252,56;2
433.726;FEIC;Fabril - Empaques Ind Cárnica;FEIC;Fabril - Empaques Ind Cárnica;41356601;VENTA EMPAQUE;47393;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jul. 2025 0:00:00.0;0910222;WALTER CARNES FRIAS Y PROCESADOS SAS;9.478.835,6;3
433.728;FEIC;Fabril - Empaques Ind Cárnica;FEIC;Fabril - Empaques Ind Cárnica;41356601;VENTA EMPAQUE;47394;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;26 jul. 2025 0:00:00.0;0924273;OCAMPO GARCIA JOHN ALEJANDRO;21.247.458;3
433.732;INGREDGV;Ingredientes/Gast Vta y Merc;CIE-208;Comercial - Ingred y Espe;73010102;COSTOS INDIRECTOS CYREL;76148;?;26 jun. 2025 0:00:00.0;16 jun. 2025 0:00:00.0;16 jul. 2025 0:00:00.0;830124585;CROMAPACK S.A.S;-151.122,045;2
433.732;INGREDGV;Ingredientes/Gast Vta y Merc;FIE-274;Fabril - Ingred y Espe;73010102;COSTOS INDIRECTOS CYREL;76148;?;26 jun. 2025 0:00:00.0;16 jun. 2025 0:00:00.0;16 jul. 2025 0:00:00.0;830124585;CROMAPACK S.A.S;-37.048,815;2
433.732;INGREDGV;Ingredientes/Gast Vta y Merc;CIIC-206;Comercial - Ingred Ind Cárnica;73010102;COSTOS INDIRECTOS CYREL;76148;?;26 jun. 2025 0:00:00.0;16 jun. 2025 0:00:00.0;16 jul. 2025 0:00:00.0;830124585;CROMAPACK S.A.S;-20.868,215;2
433.732;INGREDGV;Ingredientes/Gast Vta y Merc;FIIC-272;Fabril - Ingred Ind Cárnica;73010102;COSTOS INDIRECTOS CYREL;76148;?;26 jun. 2025 0:00:00.0;16 jun. 2025 0:00:00.0;16 jul. 2025 0:00:00.0;830124585;CROMAPACK S.A.S;-28.910,925;2
433.743;FIE-274;Fabril - Ingred y Espe;FIE-274;Fabril - Ingred y Espe;41351602;OTRAS MATERIAS PRIMAS SIN IVA;47395;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;10 ago. 2025 0:00:00.0;0910950;PONTIFICIA UNIVERSIDAD JAVERIANA;1.161.216;5
433.745;FECCTR;Fab-Emp Cárn/Calidad;FEIC;Fabril - Empaques Ind Cárnica;73010104;COSTOS ANALISIS DE LABORATORIO BPM;76149;?;26 jun. 2025 0:00:00.0;16 jun. 2025 0:00:00.0;16 jul. 2025 0:00:00.0;900099646;ALS LIFE SCIENCES COLOMBIA S.A.S.;-394.818;5
433.749;FIYECAL;Fab-Ingr y Esp/Calidad;FIE-274;Fabril - Ingred y Espe;73010104;COSTOS ANALISIS DE LABORATORIO BPM;76150;?;26 jun. 2025 0:00:00.0;16 jun. 2025 0:00:00.0;16 jul. 2025 0:00:00.0;900099646;ALS LIFE SCIENCES COLOMBIA S.A.S.;-505.893;5
433.754;FICCAL;Fab-Ingr Cárn/Calidad;FIIC-272;Fabril - Ingred Ind Cárnica;73010104;COSTOS ANALISIS DE LABORATORIO BPM;76151;?;26 jun. 2025 0:00:00.0;16 jun. 2025 0:00:00.0;16 jul. 2025 0:00:00.0;900099646;ALS LIFE SCIENCES COLOMBIA S.A.S.;-1.227.693;5
433.757;FEIC;Fabril - Empaques Ind Cárnica;FEIC;Fabril - Empaques Ind Cárnica;41356601;VENTA EMPAQUE;47396;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;10 ago. 2025 0:00:00.0;0950145;INDUSTRIAS PUROPOLLO S.A.S;7.268.640;4
433.782;TGSRGEN;Taussig/S. Generales;CIE-208;Comercial - Ingred y Espe;51952501;ELEMENTOS DE ASEO Y CAFETERIA;76157;?;26 jun. 2025 0:00:00.0;19 jun. 2025 0:00:00.0;19 jul. 2025 0:00:00.0;860001697;GASEOSAS LUX S.A.S.;-19.520,37;2
433.782;TGSRGEN;Taussig/S. Generales;FIE-274;Fabril - Ingred y Espe;51952501;ELEMENTOS DE ASEO Y CAFETERIA;76157;?;26 jun. 2025 0:00:00.0;19 jun. 2025 0:00:00.0;19 jul. 2025 0:00:00.0;860001697;GASEOSAS LUX S.A.S.;-4.789,98;2
433.782;TGSRGEN;Taussig/S. Generales;CEIC-211;Comercial-Empaques Ind Cárnica;51952501;ELEMENTOS DE ASEO Y CAFETERIA;76157;?;26 jun. 2025 0:00:00.0;19 jun. 2025 0:00:00.0;19 jul. 2025 0:00:00.0;860001697;GASEOSAS LUX S.A.S.;-8.402,49;2
433.782;TGSRGEN;Taussig/S. Generales;FEIC;Fabril - Empaques Ind Cárnica;51952501;ELEMENTOS DE ASEO Y CAFETERIA;76157;?;26 jun. 2025 0:00:00.0;19 jun. 2025 0:00:00.0;19 jul. 2025 0:00:00.0;860001697;GASEOSAS LUX S.A.S.;-26.489,07;2
433.782;TGSRGEN;Taussig/S. Generales;CIIC-206;Comercial - Ingred Ind Cárnica;51952501;ELEMENTOS DE ASEO Y CAFETERIA;76157;?;26 jun. 2025 0:00:00.0;19 jun. 2025 0:00:00.0;19 jul. 2025 0:00:00.0;860001697;GASEOSAS LUX S.A.S.;-2.691,36;2
433.782;TGSRGEN;Taussig/S. Generales;FIIC-272;Fabril - Ingred Ind Cárnica;51952501;ELEMENTOS DE ASEO Y CAFETERIA;76157;?;26 jun. 2025 0:00:00.0;19 jun. 2025 0:00:00.0;19 jul. 2025 0:00:00.0;860001697;GASEOSAS LUX S.A.S.;-3.732,66;2
433.782;TGSRGEN;Taussig/S. Generales;CM-216;Comercial - Maquinaria;51952501;ELEMENTOS DE ASEO Y CAFETERIA;76157;?;26 jun. 2025 0:00:00.0;19 jun. 2025 0:00:00.0;19 jul. 2025 0:00:00.0;860001697;GASEOSAS LUX S.A.S.;-7.096,86;2
433.782;TGSRGEN;Taussig/S. Generales;CST-217;Comercial - Servicio Téc Maq;51952501;ELEMENTOS DE ASEO Y CAFETERIA;76157;?;26 jun. 2025 0:00:00.0;19 jun. 2025 0:00:00.0;19 jul. 2025 0:00:00.0;860001697;GASEOSAS LUX S.A.S.;-7.377,21;2
433.787;FEIC;Fabril - Empaques Ind Cárnica;FEIC;Fabril - Empaques Ind Cárnica;41356601;VENTA EMPAQUE;47397;?;27 jun. 2025 0:00:00.0;27 jun. 2025 0:00:00.0;11 ago. 2025 0:00:00.0;0910112;ALIMENTOS CARNICOS S.A.S;20.373.120;4
433.797;FECF;Fab-Emp Cárn/Fabricación;FEIC;Fabril - Empaques Ind Cárnica;73451505;MTTO E INSUMOS MAQUINARIA (IBIRAMA);76159;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;28 jul. 2025 0:00:00.0;900986526;INGENIERIA REFRIGERACION CHILLER Y CLIMATIZACION SAS;450.000;6
433.797;FECF;Fab-Emp Cárn/Fabricación;FEIC;Fabril - Empaques Ind Cárnica;73451504;MTTO E INSUMOS MAQUINARIA (ETIRAMA);76159;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;28 jul. 2025 0:00:00.0;900986526;INGENIERIA REFRIGERACION CHILLER Y CLIMATIZACION SAS;450.000;7
433.798;CIE-208;Comercial - Ingred y Espe;CIE-208;Comercial - Ingred y Espe;41750102;DEVOLUCIONES CON IVA;1864;?;27 jun. 2025 0:00:00.0;27 jun. 2025 0:00:00.0;27 jun. 2025 0:00:00.0;0910004;ALIMENTOS POLAR COLOMBIA S.A.S.;-25.520.000;4
433.798;CIE-208;Comercial - Ingred y Espe;CIE-208;Comercial - Ingred y Espe;61359501;COSTO DE VENTA DE OTROS PRODUCTOS;1864;?;27 jun. 2025 0:00:00.0;27 jun. 2025 0:00:00.0;27 jun. 2025 0:00:00.0;0910004;ALIMENTOS POLAR COLOMBIA S.A.S.;18.034.984,84;6
433.802;EMPGV;Empaques/Gast Vta y Merc;CEIC-211;Comercial-Empaques Ind Cárnica;52959510;PREPRENSA CYRELES;76160;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;28 jul. 2025 0:00:00.0;830124585;CROMAPACK S.A.S;77.001,3742;2
433.802;EMPGV;Empaques/Gast Vta y Merc;FEIC;Fabril - Empaques Ind Cárnica;52959510;PREPRENSA CYRELES;76160;?;26 jun. 2025 0:00:00.0;26 jun. 2025 0:00:00.0;28 jul. 2025 0:00:00.0;830124585;CROMAPACK S.A.S;242.904,6258;2
433.804;FECF;Fab-Emp Cárn/Fabricación;FEIC;Fabril - Empaques Ind Cárnica;73451505;MTTO E INSUMOS MAQUINARIA (IBIRAMA);76161;?;26 jun. 2025 0:00:00.0;5 jun. 2025 0:00:00.0;5 jun. 2025 0:00:00.0;900986526;INGENIERIA REFRIGERACION CHILLER Y CLIMATIZACION SAS;-450.000;6
433.804;FECF;Fab-Emp Cárn/Fabricación;FEIC;Fabril - Empaques Ind Cárnica;73451504;MTTO E INSUMOS MAQUINARIA (ETIRAMA);76161;?;26 jun. 2025 0:00:00.0;5 jun. 2025 0:00:00.0;5 jun. 2025 0:00:00.0;900986526;INGENIERIA REFRIGERACION CHILLER Y CLIMATIZACION SAS;-450.000;7
433.805;CIE-208;Comercial - Ingred y Espe;CIE-208;Comercial - Ingred y Espe;41351602;OTRAS MATERIAS PRIMAS SIN IVA;47398;?;27 jun. 2025 0:00:00.0;27 jun. 2025 0:00:00.0;27 ago. 2025 0:00:00.0;0910004;ALIMENTOS POLAR COLOMBIA S.A.S.;24.640.000;4
433.807;EMPGV;Empaques/Gast Vta y Merc;CEIC-211;Comercial-Empaques Ind Cárnica;52959510;PREPRENSA CYRELES;76162;?;26 jun. 2025 0:00:00.0;17 jun. 2025 0:00:00.0;17 jul. 2025 0:00:00.0;830124585;CROMAPACK S.A.S;-77.001,3742;4
433.807;EMPGV;Empaques/Gast Vta y Merc;FEIC;Fabril - Empaques Ind Cárnica;52959510;PREPRENSA CYRELES;76162;?;26 jun. 2025 0:00:00.0;17 jun. 2025 0:00:00.0;17 jul. 2025 0:00:00.0;830124585;CROMAPACK S.A.S;-242.904,6258;4
433.809;EMPGV;Empaques/Gast Vta y Merc;CEIC-211;Comercial-Empaques Ind Cárnica;52959510;PREPRENSA CYRELES;76163;?;26 jun. 2025 0:00:00.0;17 jun. 2025 0:00:00.0;17 jul. 2025 0:00:00.0;830124585;CROMAPACK S.A.S;-120.436,652;4
433.809;EMPGV;Empaques/Gast Vta y Merc;FEIC;Fabril - Empaques Ind Cárnica;52959510;PREPRENSA CYRELES;76163;?;26 jun. 2025 0:00:00.0;17 jun. 2025 0:00:00.0;17 jul. 2025 0:00:00.0;830124585;CROMAPACK S.A.S;-379.923,348;4
433.810;EMPGV;Empaques/Gast Vta y Merc;CEIC-211;Comercial-Empaques Ind Cárnica;52954501;TAXIS Y BUSES VARIOS;1262;?;27 jun. 2025 0:00:00.0;27 jun. 2025 0:00:00.0;27 jun. 2025 0:00:00.0;7430097;DIDIER DE JESUS VARGAS DURANGO;28.884;3
433.810;EMPGV;Empaques/Gast Vta y Merc;FEIC;Fabril - Empaques Ind Cárnica;52954501;TAXIS Y BUSES VARIOS;1262;?;27 jun. 2025 0:00:00.0;27 jun. 2025 0:00:00.0;27 jun. 2025 0:00:00.0;7430097;DIDIER DE JESUS VARGAS DURANGO;91.116;3
433.811;EMPGV;Empaques/Gast Vta y Merc;CEIC-211;Comercial-Empaques Ind Cárnica;52954501;TAXIS Y BUSES VARIOS;5001157;?;27 jun. 2025 0:00:00.0;16 jun. 2025 0:00:00.0;16 jun. 2025 0:00:00.0;7430097;DIDIER DE JESUS VARGAS DURANGO;-28.884;2
433.811;EMPGV;Empaques/Gast Vta y Merc;FEIC;Fabril - Empaques Ind Cárnica;52954501;TAXIS Y BUSES VARIOS;5001157;?;27 jun. 2025 0:00:00.0;16 jun. 2025 0:00:00.0;16 jun. 2025 0:00:00.0;7430097;DIDIER DE JESUS VARGAS DURANGO;-91.116;2
433.817;ICEI;Inv Com Empaques/Inventario;CEIC-211;Comercial-Empaques Ind Cárnica;53152002;IMPUESTO ASUMIDO RETENCION;76165;?;27 jun. 2025 0:00:00.0;12 jun. 2025 0:00:00.0;12 jun. 2025 0:00:00.0;806010962;INTERLOGISTICA S.A.S;-38.000;3
433.818;CAL;Taussig/Calidad;FIE-274;Fabril - Ingred y Espe;73451502;MTTO E INSUMOS BASA LACTEA (DMPA);76166;?;19 jun. 2025 0:00:00.0;19 jun. 2025 0:00:00.0;21 jul. 2025 0:00:00.0;800248180;IMPROTEC LIMITADA;31.306,72;5
433.818;CAL;Taussig/Calidad;FEIC;Fabril - Empaques Ind Cárnica;73451502;MTTO E INSUMOS BASA LACTEA (DMPA);76166;?;19 jun. 2025 0:00:00.0;19 jun. 2025 0:00:00.0;21 jul. 2025 0:00:00.0;800248180;IMPROTEC LIMITADA;106.595,76;5
433.818;CAL;Taussig/Calidad;FIIC-272;Fabril - Ingred Ind Cárnica;73451502;MTTO E INSUMOS BASA LACTEA (DMPA);76166;?;19 jun. 2025 0:00:00.0;19 jun. 2025 0:00:00.0;21 jul. 2025 0:00:00.0;800248180;IMPROTEC LIMITADA;63.297,52;5
433.820;CAL;Taussig/Calidad;FIE-274;Fabril - Ingred y Espe;73451502;MTTO E INSUMOS BASA LACTEA (DMPA);76168;?;20 jun. 2025 0:00:00.0;20 jun. 2025 0:00:00.0;20 jun. 2025 0:00:00.0;900778128;SERVIMETRO SAS;17.925,12;4
433.820;CAL;Taussig/Calidad;FEIC;Fabril - Empaques Ind Cárnica;73451502;MTTO E INSUMOS BASA LACTEA (DMPA);76168;?;20 jun. 2025 0:00:00.0;20 jun. 2025 0:00:00.0;20 jun. 2025 0:00:00.0;900778128;SERVIMETRO SAS;61.032,96;4
433.820;CAL;Taussig/Calidad;FIIC-272;Fabril - Ingred Ind Cárnica;73451502;MTTO E INSUMOS BASA LACTEA (DMPA);76168;?;20 jun. 2025 0:00:00.0;20 jun. 2025 0:00:00.0;20 jun. 2025 0:00:00.0;900778128;SERVIMETRO SAS;36.241,92;4
433.823;EMPGV;Empaques/Gast Vta y Merc;CEIC-211;Comercial-Empaques Ind Cárnica;52959510;PREPRENSA CYRELES;76170;?;24 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;24 jul. 2025 0:00:00.0;830124585;CROMAPACK S.A.S;90.226,8764;5
433.823;EMPGV;Empaques/Gast Vta y Merc;FEIC;Fabril - Empaques Ind Cárnica;52959510;PREPRENSA CYRELES;76170;?;24 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;24 jul. 2025 0:00:00.0;830124585;CROMAPACK S.A.S;284.625,1236;5
433.825;FIYECAL;Fab-Ingr y Esp/Calidad;FIE-274;Fabril - Ingred y Espe;73451508;MTTO COSTOS EQUIPO APOYO;76171;?;24 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;24 jun. 2025 0:00:00.0;900778128;SERVIMETRO SAS;118.050;2
433.826;TGLG;Taussig/Logística;CIE-208;Comercial - Ingred y Espe;51307501;OBLIGATORIO ACCIDENTE TRANSITO;76172;?;25 jun. 2025 0:00:00.0;25 jun. 2025 0:00:00.0;25 jul. 2025 0:00:00.0;860002180;SEGUROS COMERCIALES BOLIVAR SA;100.209,44;2
433.826;TGLG;Taussig/Logística;FIE-274;Fabril - Ingred y Espe;51307501;OBLIGATORIO ACCIDENTE TRANSITO;76172;?;25 jun. 2025 0:00:00.0;25 jun. 2025 0:00:00.0;25 jul. 2025 0:00:00.0;860002180;SEGUROS COMERCIALES BOLIVAR SA;24.589,76;2
