CatId;TemplateId;Name;Levels;FatherNum;Active;CatId;TemplateId;AcctCode;ActId;AcctName
341;6;APORTES I.C.B.F.;5;340;N;341;6;52057503;52057503;APORTE I.C.B.F.  D.M.P.A.
341;6;APORTES I.C.B.F.;5;340;N;341;6;52057502;52057502;APORTE I.C.B.F.   D.M.P.C.-P.
341;6;APORTES I.C.B.F.;5;340;N;341;6;52057501;52057501;APORTE I.C.B.F. VENTAS
342;6;SENA;4;299;N;?;?;?;?;?
343;6;SENA;5;342;N;343;6;52057801;52057801;APORTE SENA VENTAS
343;6;SENA;5;342;N;343;6;52057802;52057802;APORTE SENA  D.M.P.C.-P.
343;6;SENA;5;342;N;343;6;52057803;52057803;APORTE SENA  D.M.P.A.
343;6;SENA;5;342;N;343;6;52057804;52057804;APORTE SENA  D.T.M.
343;6;SENA;5;342;N;343;6;52057805;52057805;APORTE SENA  D.M.P.C.V.
343;6;SENA;5;342;N;343;6;52057806;52057806;APORTE SENA  D.T.V.
344;6;GASTOS MEDICOS Y DROGAS;4;299;N;?;?;?;?;?
345;6;GASTOS MEDICOS Y DROGAS;5;344;N;345;6;52058401;52058401;GASTOS MEDICOS Y DROGAS
346;6;OTROS PAGOS AL PERSONAL;4;299;N;?;?;?;?;?
347;6;OTROS PAGOS AL PERSONAL;5;346;N;347;6;52059510;52059510;S.E.N.A. - CUOTA MONETIZACION
347;6;OTROS PAGOS AL PERSONAL;5;346;N;347;6;52059505;52059505;OTROS PAGOS BONOS
347;6;OTROS PAGOS AL PERSONAL;5;346;N;347;6;52059504;52059504;OTROS PAGOS AL PERSONAL-DTMV
347;6;OTROS PAGOS AL PERSONAL;5;346;N;347;6;52059503;52059503;OTROS PAGOS AL PERSONAL-DMPA
347;6;OTROS PAGOS AL PERSONAL;5;346;N;347;6;52059502;52059502;OTROS PAGOS AL PERSONAL-DMPC
347;6;OTROS PAGOS AL PERSONAL;5;346;N;347;6;52059501;52059501;OTROS PAGOS VENTAS
348;6;HONORARIOS;3;298;N;?;?;?;?;?
349;6;ASESORIA JURIDICA;4;348;N;?;?;?;?;?
350;6;HONORARIOS ASESORIA JURIDICA;5;349;N;350;6;52102501;52102501;HONORARIOS ASESORIA JURIDICA
351;6;ASESORIA TECNICA;4;348;N;?;?;?;?;?
352;6;ASESORIA TECNICA;5;351;N;352;6;52103502;52103502;HONORARIOS ASESORIA DMPC
352;6;ASESORIA TECNICA;5;351;N;352;6;52103503;52103503;HONORARIOS ASESORIA DMPA
352;6;ASESORIA TECNICA;5;351;N;352;6;52103504;52103504;HONORARIOS ASESORIA DTMV
353;6;OTROS;4;348;N;?;?;?;?;?
354;6;OTROS;5;353;N;354;6;52109501;52109501;MEDICOS
354;6;OTROS;5;353;N;354;6;52109502;52109502;ASESORIA EN SISTEMAS
355;6;IMPUESTOS;3;298;N;?;?;?;?;?
356;6;INDUSTRIA Y COMERCIO;4;355;N;?;?;?;?;?
357;6;INDUSTRIA Y COMERCIO;5;356;N;357;6;52150505;52150505;INDUSTRIA CIO. Y AVISOS - DTMS
357;6;INDUSTRIA Y COMERCIO;5;356;N;357;6;52150504;52150504;INDUSTRIA CIO. Y AVISOS - DTMV
357;6;INDUSTRIA Y COMERCIO;5;356;N;357;6;52150503;52150503;INDUSTRIA CIO. Y AVISOS - DMPA
357;6;INDUSTRIA Y COMERCIO;5;356;N;357;6;52150502;52150502;INDUSTRIA CIO. Y AVISOS - DMPC
357;6;INDUSTRIA Y COMERCIO;5;356;N;357;6;52150501;52150501;TESORERIA DISTRITAL
358;6;DE TIMBRE;4;355;N;?;?;?;?;?
359;6;DE TIMBRE;5;358;N;359;6;52151002;52151002;IMPUESTO DE TIMBRE - DMPC
359;6;DE TIMBRE;5;358;N;359;6;52151004;52151004;IMPUESTO DE TIMBRE - DTMV
360;6;A LA PROPIEDAD RAIZ;4;355;N;?;?;?;?;?
361;6;IMPUESTO PREDIAL;5;360;N;361;6;52151501;52151501;IMPUESTO PREDIAL
362;6;DE TURISMO;4;355;N;?;?;?;?;?
363;6;DE TURISMO;5;362;N;363;6;52153002;52153002;IMPUESTO TURISMO D.M.P.C.
363;6;DE TURISMO;5;362;N;363;6;52153003;52153003;IMPUESTO TURISMO D.M.P.A.
363;6;DE TURISMO;5;362;N;363;6;52153004;52153004;IMPUESTO TURISMO D.T.M.V.
364;6;DE VEHICULOS;4;355;N;?;?;?;?;?
365;6;DE VEHICULOS;5;364;N;365;6;52154004;52154004;IMPUESTO  VEHICULOS  - DTMV
365;6;DE VEHICULOS;5;364;N;365;6;52154003;52154003;IMPUESTO  VEHICULOS  - DMPA
365;6;DE VEHICULOS;5;364;N;365;6;52154002;52154002;IMPUESTO  VEHICULOS  - DMPC
365;6;DE VEHICULOS;5;364;N;365;6;52154001;52154001;IMPUESTO DE  VEHICULOS
366;6;IVA DESCONTABLE;4;355;N;?;?;?;?;?
367;6;IVA DESCONTABLE;5;366;N;367;6;52157002;52157002;IVA - CTA. TRANSITORIA GASTOS
367;6;IVA DESCONTABLE;5;366;N;367;6;52157003;52157003;IVA - CTA. TRANSITORIA SERVICI
368;6;TASA ESPECIAL S/IMPORTACIONES;4;355;N;?;?;?;?;?
369;6;TASA ESPECIAL S/IMPORTACIONES;5;368;N;369;6;52159002;52159002;L/633 TASA ESPEC. IMPORT-DPMC
369;6;TASA ESPECIAL S/IMPORTACIONES;5;368;N;369;6;52159003;52159003;L/633 TASA ESPEC. IMPORT-DPMA
369;6;TASA ESPECIAL S/IMPORTACIONES;5;368;N;369;6;52159004;52159004;L/633 TASA ESPEC. IMPORT-DTMV
370;6;OTROS IMPUESTOS;4;355;N;?;?;?;?;?
371;6;OTROS IMPUESTOS;5;370;N;371;6;52159510;52159510;IMPUESTO AL CONSUMO
371;6;OTROS IMPUESTOS;5;370;N;371;6;52159505;52159505;GRAVAMEN ARANCELARIO
371;6;OTROS IMPUESTOS;5;370;N;371;6;52159504;52159504;IMP. GOBERNACION ANTIOAQUIA - FLA
371;6;OTROS IMPUESTOS;5;370;N;371;6;52159503;52159503;GRAVAMEN ARANCELARIO- DMPA
371;6;OTROS IMPUESTOS;5;370;N;371;6;52159502;52159502;SALIDA DEL PAIS
371;6;OTROS IMPUESTOS;5;370;N;371;6;52159501;52159501;DIR. NAL. ESTUPEFACIENTES
372;6;ARRENDAMIENTOS;3;298;N;?;?;?;?;?
373;6;CONSTRUCCIONES Y EDIFICACIONES;4;372;N;?;?;?;?;?
374;6;CONSTRUCCIONES Y EDIFICACIONES;5;373;N;374;6;52201001;52201001;BODEGA 2 - CRA 35 # 12 - 58
374;6;CONSTRUCCIONES Y EDIFICACIONES;5;373;N;374;6;52201002;52201002;BODEGA 3 - CRA 35 # 12 - 70
374;6;CONSTRUCCIONES Y EDIFICACIONES;5;373;N;374;6;52201003;52201003;BODEGA 4 - CRA 35 # 12 A- 10
375;6;MAQUINARIA IMPRESOSRA FLEXOGRAFICA;4;372;N;?;?;?;?;?
376;6;MAQUINARIA IMPRESOSRA FLEXOGRAFICA;5;375;N;376;6;52201504;52201504;EQUIPO MENOR
376;6;MAQUINARIA IMPRESOSRA FLEXOGRAFICA;5;375;N;376;6;52201503;52201503;MAQUINARIA WEINERT
376;6;MAQUINARIA IMPRESOSRA FLEXOGRAFICA;5;375;N;376;6;52201502;52201502;MAQUINARIA KUKO
376;6;MAQUINARIA IMPRESOSRA FLEXOGRAFICA;5;375;N;376;6;52201501;52201501;MAQUINARIA IMPRESORA FLEXOGRAFICA
377;6;FLOTA Y EQUIPO DE TRANSPORTE;4;372;N;?;?;?;?;?
378;6;FLOTA Y EQUIPO DE TRANSPORTE;5;377;N;378;6;52204001;52204001;ARRENDAMIENTO VEHICULOS
378;6;FLOTA Y EQUIPO DE TRANSPORTE;5;377;N;378;6;52204002;52204002;ALQUILER MONTACARGA
379;6;CONTRIBUCIONES Y AFILIACIONES;3;298;N;?;?;?;?;?
380;6;CONTRIBUCIONES;4;379;N;?;?;?;?;?
381;6;CONTRIBUCIONES;5;380;N;381;6;52250501;52250501;CONTRIB. DEC.2331/ BCO OCCIDENTE
381;6;CONTRIBUCIONES;5;380;N;381;6;52250502;52250502;CONTRIB. DEC.2331/ BANCOLOMBIA
381;6;CONTRIBUCIONES;5;380;N;381;6;52250503;52250503;CONTRIB. DEC.2331 / BANCOLOMBIA
381;6;CONTRIBUCIONES;5;380;N;381;6;52250505;52250505;CONTRIB. DEC.2331/ BBVA
381;6;CONTRIBUCIONES;5;380;N;381;6;52250506;52250506;CONTRIB.DEC.2331/ BCO BOGOTA
381;6;CONTRIBUCIONES;5;380;N;381;6;52250507;52250507;CONTRIB.DEC.2331/ FIDU. GANADERA
381;6;CONTRIBUCIONES;5;380;N;381;6;52250508;52250508;CONTRIB.DEC.2331/ FIDUOCCIDENTE
382;6;SEGUROS;3;298;N;?;?;?;?;?
383;6;MANEJO;4;382;N;?;?;?;?;?
384;6;SEGURO DE MANEJO;5;383;N;384;6;52300501;52300501;SEGURO DE MANEJO
385;6;CUMPLIMIENTO;4;382;N;?;?;?;?;?
386;6;SEGURO DE CUMPLIMIENTO;5;385;N;386;6;52301001;52301001;SEGURO DE CUMPLIMIENTO
387;6;INCENDIO;4;382;N;?;?;?;?;?
388;6;SEGURO INCENDIO;5;387;N;388;6;52302501;52302501;SEGURO INCENDIO
389;6;TERREMOTO;4;382;N;?;?;?;?;?
390;6;SEGURO TERREMOTO;5;389;N;390;6;52303001;52303001;SEGURO TERREMOTO
391;6;SUSTRACCION Y HURTO;4;382;N;?;?;?;?;?
392;6;SUSTRACCION Y HURTO;5;391;N;392;6;52303501;52303501;SUSTRACCION Y HURTO
393;6;FLOTA Y EQUIPO DE TRANSPORTE;4;382;N;?;?;?;?;?
394;6;FLOTA Y EQUIPO DE TRANSPORTE;5;393;N;394;6;52304006;52304006;EQUIPO DE TRANSPORTE - DTV
394;6;FLOTA Y EQUIPO DE TRANSPORTE;5;393;N;394;6;52304005;52304005;EQUIPO DE TRANSPORTE - DMPCV
394;6;FLOTA Y EQUIPO DE TRANSPORTE;5;393;N;394;6;52304004;52304004;EQUIPO DE TRANSPORTE - DTM
394;6;FLOTA Y EQUIPO DE TRANSPORTE;5;393;N;394;6;52304003;52304003;EQUIPO DE TRANSPORTE - DMPA
394;6;FLOTA Y EQUIPO DE TRANSPORTE;5;393;N;394;6;52304002;52304002;EQUIPO DE TRANSPORTE - DMPCP
394;6;FLOTA Y EQUIPO DE TRANSPORTE;5;393;N;394;6;52304001;52304001;EQUIPO DE TRANSPORTE
395;6;RESPONSABILIDAD CIVIL Y EXTRACONTRACTUAL;4;382;N;?;?;?;?;?
396;6;RESPONSABILIDAD CIVIL Y EXTRACONTRACTUAL;5;395;N;396;6;52306001;52306001;RESPONSABILIDAD CIVIL Y EXTRACONTRACTUAL
397;6;TRANSPORTE - ROTURA MAQUINARIA;4;382;N;?;?;?;?;?
398;6;TRANSPORTE - ROTURA MAQUINARIA;5;397;N;398;6;52307001;52307001;TRANSPORTE - ROTURA MAQUINARIA
399;6;OBLIGATORIO ACCIDENTE TRANSITO;4;382;N;?;?;?;?;?
400;6;OBLIGATORIO ACCIDENTE TRANSITO;5;399;N;400;6;52307501;52307501;SEGURO OBLIG. ACC. TRANSITO
400;6;OBLIGATORIO ACCIDENTE TRANSITO;5;399;N;400;6;52307502;52307502;OBLIG. ACC. TRANSITO-DMPCP
400;6;OBLIGATORIO ACCIDENTE TRANSITO;5;399;N;400;6;52307503;52307503;OBLIG. ACC. TRANSITO-DMPA
400;6;OBLIGATORIO ACCIDENTE TRANSITO;5;399;N;400;6;52307504;52307504;OBLIG. ACC. TRANSITO-DTM
400;6;OBLIGATORIO ACCIDENTE TRANSITO;5;399;N;400;6;52307505;52307505;OBLIG. ACC. TRANSITO-DMPCV
400;6;OBLIGATORIO ACCIDENTE TRANSITO;5;399;N;400;6;52307506;52307506;OBLIG. ACC. TRANSITO-DTV
401;6;LUCRO CESANTE;4;382;N;?;?;?;?;?
402;6;LUCRO CESANTE;5;401;N;402;6;52308001;52308001;LUCRO CESANTE
403;6;SEGURO CONTRA TODO RIESGO;4;382;N;?;?;?;?;?
404;6;MIDAS PLAN INDUSTRIAS;5;403;N;404;6;52309001;52309001;MIDAS PLAN INDUSTRIAS
405;6;TRANSPORTE DE VALORES;4;382;N;?;?;?;?;?
406;6;TRANSPORTE DE VALORES;5;405;N;406;6;52309401;52309401;TRANSPORTE DE VALORES
407;6;OTROS SEGUROS;4;382;N;?;?;?;?;?
408;6;OTROS SEGUROS;5;407;N;408;6;52309501;52309501;OTROS SEGUROS
408;6;OTROS SEGUROS;5;407;N;408;6;52309502;52309502;OTROS SEGUROS D.M.P.C.
408;6;OTROS SEGUROS;5;407;N;408;6;52309503;52309503;OTROS SEGUROS D.M.P.A.
408;6;OTROS SEGUROS;5;407;N;408;6;52309504;52309504;OTROS SEGUROS D.T.M.V.
409;6;SERVICIOS;3;298;N;?;?;?;?;?
410;6;ASEO Y VIGILANCIA;4;409;N;?;?;?;?;?
411;6;ASEO Y VIGILANCIA;5;410;N;411;6;52350501;52350501;SERVICIO VIGILANCIA
411;6;ASEO Y VIGILANCIA;5;410;N;411;6;52350502;52350502;SERVICIO DE ASEO
412;6;ASISTENCIA TECNICA;4;409;N;?;?;?;?;?
413;6;ASISTENCIA TECNICA;5;412;N;413;6;52351501;52351501;ASISTENCIA TECNICA
414;6;ACUEDUCTO Y ALCANTARILLADO;4;409;N;?;?;?;?;?
415;6;ACUEDUCTO Y ALCANTARILLADO;5;414;N;415;6;52352501;52352501;ACUEDUCTO Y ALCANTARILLADO
416;6;ENERGIA ELECTRICA;4;409;N;?;?;?;?;?
417;6;SERVICIO ENERGIA;5;416;N;417;6;52353001;52353001;SERVICIO ENERGIA
418;6;TELEFONO;4;409;N;?;?;?;?;?
419;6;TELEFONO;5;418;N;419;6;52353505;52353505;COMCEL LINEAS DTMV
419;6;TELEFONO;5;418;N;419;6;52353504;52353504;COMCEL 310 3468139
419;6;TELEFONO;5;418;N;419;6;52353503;52353503;COMCEL 310 3468138
419;6;TELEFONO;5;418;N;419;6;52353502;52353502;UNE - ORBITEL
419;6;TELEFONO;5;418;N;419;6;52353501;52353501;E.T.B.
420;6;CORREO PORTES Y TELEGRAMAS;4;409;N;?;?;?;?;?
421;6;CORREO PORTES Y TELEGRAMAS;5;420;N;421;6;52354001;52354001;CORREO Y PORTES
421;6;CORREO PORTES Y TELEGRAMAS;5;420;N;421;6;52354002;52354002;CORREO Y PORTES - DMPC
421;6;CORREO PORTES Y TELEGRAMAS;5;420;N;421;6;52354003;52354003;CORREO Y PORTES - DMPA
421;6;CORREO PORTES Y TELEGRAMAS;5;420;N;421;6;52354004;52354004;CORREO Y PORTES - DTMV
422;6;FAX  Y TELEX;4;409;N;?;?;?;?;?
423;6;SERVICIO DE INTERNET;5;422;N;423;6;52354501;52354501;SERVICIO DE INTERNET
424;6;TRANSPORTE FLETES Y ACARREOS;4;409;N;?;?;?;?;?
425;6;TRANSPORTE FLETES Y ACARREOS;5;424;N;425;6;52355007;52355007;MONTACARGAS
425;6;TRANSPORTE FLETES Y ACARREOS;5;424;N;425;6;52355006;52355006;TRANSPORTE Y FLETES - DTV
425;6;TRANSPORTE FLETES Y ACARREOS;5;424;N;425;6;52355005;52355005;TRANSPORTE Y FLETES - DMPCV
425;6;TRANSPORTE FLETES Y ACARREOS;5;424;N;425;6;52355004;52355004;TRANSPORTE Y FLETES - DTM
425;6;TRANSPORTE FLETES Y ACARREOS;5;424;N;425;6;52355003;52355003;TRANSPORTE Y FLETES - DMPA
425;6;TRANSPORTE FLETES Y ACARREOS;5;424;N;425;6;52355002;52355002;TRANSPORTE Y FLETES - DMPCP
425;6;TRANSPORTE FLETES Y ACARREOS;5;424;N;425;6;52355001;52355001;TRASNPORTE Y FLETES
426;6;PUBLICIDAD PROPAGANDA Y PROMOC;4;409;N;?;?;?;?;?
427;6;PUBLICIDAD PROPAGANDA Y PROMOC;5;426;N;427;6;52356002;52356002;PUBLICIDAD PROPAGANDA Y PROMOC
428;6;OTROS SERVICIOS;4;409;N;?;?;?;?;?
429;6;OTROS SERVICIOS;5;428;N;429;6;52359501;52359501;OTROS SERVICIOS
429;6;OTROS SERVICIOS;5;428;N;429;6;52359503;52359503;ALMACENAMIENTO
430;6;GASTOS LEGALES;3;298;N;?;?;?;?;?
431;6;ADUANEROS;4;430;N;?;?;?;?;?
432;6;ADUANEROS;5;431;N;432;6;52402001;52402001;INCOMEX
432;6;ADUANEROS;5;431;N;432;6;52402002;52402002;DIN-IMPORTACIONES GRAVADAS
432;6;ADUANEROS;5;431;N;432;6;52402003;52402003;DIN-IMPORTACIONES NO GRAVADAS
433;6;OTROS;4;430;N;?;?;?;?;?
434;6;OTROS;5;433;N;434;6;52409504;52409504;OTROS GASTOS LEGALES - DTMV
434;6;OTROS;5;433;N;434;6;52409503;52409503;OTROS GASTOS LEGALES - DMPA
434;6;OTROS;5;433;N;434;6;52409502;52409502;OTROS GASTOS LEGALES - DMPC
434;6;OTROS;5;433;N;434;6;52409501;52409501;OTROS GASTOS LEGALES
435;6;MANTENIMIENTO Y REPARACIONES;3;298;N;?;?;?;?;?
436;6;CONSTRUCCIONES Y EDIFICACIONES;4;435;N;?;?;?;?;?
437;6;CONSTRUCCIONES Y EDIFICACIONES;5;436;N;437;6;52451001;52451001;MANT. CONST. Y EDIFIC.
437;6;CONSTRUCCIONES Y EDIFICACIONES;5;436;N;437;6;52451002;52451002;MANT. CONST. Y EDIFIC. - DMPC
437;6;CONSTRUCCIONES Y EDIFICACIONES;5;436;N;437;6;52451003;52451003;MANT. CONST. Y EDIFIC. - DMPA
437;6;CONSTRUCCIONES Y EDIFICACIONES;5;436;N;437;6;52451004;52451004;MANT. CONST. Y EDIFIC. - DTMV
438;6;MAQUINARIA Y EQUIPO;4;435;N;?;?;?;?;?
439;6;MAQUINARIA Y EQUIPO;5;438;N;439;6;52451504;52451504;MANT. MAQ. Y EQUIPO DTMV
439;6;MAQUINARIA Y EQUIPO;5;438;N;439;6;52451503;52451503;MANT. MAQ. Y EQUIPO DMPA
439;6;MAQUINARIA Y EQUIPO;5;438;N;439;6;52451502;52451502;MANT. MAQ. Y EQUIPO DMPC
439;6;MAQUINARIA Y EQUIPO;5;438;N;439;6;52451501;52451501;MANT. MAQ. Y EQUIPO
440;6;EQUIPO DE OFICINA;4;435;N;?;?;?;?;?
441;6;EQUIPO DE OFICINA;5;440;N;441;6;52452001;52452001;MTTO EQUIPO OFICINA
441;6;EQUIPO DE OFICINA;5;440;N;441;6;52452002;52452002;EQUIPO OFICINAL - DMPC
441;6;EQUIPO DE OFICINA;5;440;N;441;6;52452003;52452003;EQUIPO OFICINAL - DMPA
441;6;EQUIPO DE OFICINA;5;440;N;441;6;52452004;52452004;EQUIPO OFICINAL - DTMV
442;6;EQUIPO COMPUTACION Y COMUN.;4;435;N;?;?;?;?;?
443;6;EQUIPO COMPUTACION Y COMUN.;5;442;N;443;6;52452501;52452501;MANT. EQUIPO COMPUT.
443;6;EQUIPO COMPUTACION Y COMUN.;5;442;N;443;6;52452502;52452502;MANT. EQUIPO COMPUT. - DMPC
443;6;EQUIPO COMPUTACION Y COMUN.;5;442;N;443;6;52452503;52452503;MANT. EQUIPO COMPUT. - DMPA
443;6;EQUIPO COMPUTACION Y COMUN.;5;442;N;443;6;52452504;52452504;MANT. EQUIPO COMPUT. - DTMV
444;6;FLOTA Y EQUIPO DE TRANSPORTE;4;435;N;?;?;?;?;?
445;6;FLOTA Y EQUIPO DE TRANSPORTE;5;444;N;445;6;52454004;52454004;MANT. Y REP. VEHICULOS DTMV
445;6;FLOTA Y EQUIPO DE TRANSPORTE;5;444;N;445;6;52454003;52454003;MANT. Y REP. VEHICULOS DMPA
445;6;FLOTA Y EQUIPO DE TRANSPORTE;5;444;N;445;6;52454002;52454002;MANT. Y REP. VEHICULOS DMPC
445;6;FLOTA Y EQUIPO DE TRANSPORTE;5;444;N;445;6;52454001;52454001;MANT. Y REP. VEHICULOS
446;6;ADECUACION E INSTALACION;3;298;N;?;?;?;?;?
447;6;REPARACIONES LOCATIVAS;4;446;N;?;?;?;?;?
448;6;REPARACIONES LOCATIVAS;5;447;N;448;6;52501501;52501501;REPAR. CONST. Y EDIFIC.
448;6;REPARACIONES LOCATIVAS;5;447;N;448;6;52501502;52501502;REPAR.CONST. Y EDIFI. - DMPC
448;6;REPARACIONES LOCATIVAS;5;447;N;448;6;52501503;52501503;REPAR.CONST. Y EDIFI. - DMPA
448;6;REPARACIONES LOCATIVAS;5;447;N;448;6;52501504;52501504;REPAR.CONST. Y EDIFI. - DTMV
449;6;OTROS;4;446;N;?;?;?;?;?
450;6;OTROS;5;449;N;450;6;52509501;52509501;ADECUACION E INSTALACION MAQ. WEINERT ACT. FIJO
450;6;OTROS;5;449;N;450;6;52509502;52509502;ADECUACION E INSTALACION MAQUINAS
451;6;GASTOS DE VIAJE;3;298;N;?;?;?;?;?
452;6;ALOJAMIENTO Y MANUTENCION;4;451;N;?;?;?;?;?
453;6;ALOJAMIENTO Y MANUTENCION;5;452;N;453;6;52550505;52550505;ALOJAM. Y MANUTENCION DEL EXTERIOR
453;6;ALOJAMIENTO Y MANUTENCION;5;452;N;453;6;52550504;52550504;MANUT. Y ALOJ.  D.T.M.V.
453;6;ALOJAMIENTO Y MANUTENCION;5;452;N;453;6;52550503;52550503;MANUT. Y ALOJ.  D.M.P.A.
453;6;ALOJAMIENTO Y MANUTENCION;5;452;N;453;6;52550502;52550502;ALOJAM. Y MANUT. - D.M.P.C.
453;6;ALOJAMIENTO Y MANUTENCION;5;452;N;453;6;52550501;52550501;ALOJAM. Y MANUTENCION
454;6;PASAJES AEREOS;4;451;N;?;?;?;?;?
455;6;PASAJES AEREOS;5;454;N;455;6;52551501;52551501;PASAJES AEREOS
455;6;PASAJES AEREOS;5;454;N;455;6;52551502;52551502;PASAJES AEREOS - D.M.P.C.
455;6;PASAJES AEREOS;5;454;N;455;6;52551503;52551503;PASAJES AEREOS - D.M.P.A.
455;6;PASAJES AEREOS;5;454;N;455;6;52551504;52551504;PASAJES AEREOS - D.T.M.V.
456;6;PASAJES TERRESTRES;4;451;N;?;?;?;?;?
457;6;PASAJES TERRESTRES;5;456;N;457;6;52552004;52552004;PASAJES TERRESTRES - DTMV
457;6;PASAJES TERRESTRES;5;456;N;457;6;52552003;52552003;PASAJES TERRESTRES - DMPA
457;6;PASAJES TERRESTRES;5;456;N;457;6;52552002;52552002;PASAJES TERRESTRES - DMPC
457;6;PASAJES TERRESTRES;5;456;N;457;6;52552001;52552001;PASAJES TERRESTRES
458;6;OTROS;4;451;N;?;?;?;?;?
459;6;OTROS;5;458;N;459;6;52559501;52559501;OTROS GASTOS DE VIAJE
459;6;OTROS;5;458;N;459;6;52559502;52559502;OTROS GASTOS DE VIAJE / D.M.P.C.
459;6;OTROS;5;458;N;459;6;52559503;52559503;OTROS GASTOS DE VIAJE  / D.M.P.A.
459;6;OTROS;5;458;N;459;6;52559504;52559504;OTROS GASTOS DE VIAJE  / D.T.M.V.
460;6;DEPRECIACIONES;3;298;N;?;?;?;?;?
461;6;MAQUINARIA Y EQUIPO;4;460;N;?;?;?;?;?
462;6;MAQUINARIA Y EQUIPO - DEPRECIACION;5;461;N;462;6;52601001;52601001;MAQUINARIA Y EQUIPO - DEPRECIACION
463;6;EQUIPO DE OFICINA;4;460;N;?;?;?;?;?
464;6;EQUIPO DE OFICINA - DEPRECIACION;5;463;N;464;6;52601501;52601501;EQUIPO DE OFICINA - DEPRECIACION
465;6;EQUIPO DE COMPUTACION Y COMUN.;4;460;N;?;?;?;?;?
466;6;EQUIPO DE COMPUTACION Y COMUN.;5;465;N;466;6;52602002;52602002;EQUIPO DE COMUNICACION - DEPRECIACION
466;6;EQUIPO DE COMPUTACION Y COMUN.;5;465;N;466;6;52602001;52602001;EQUIPO COMPUTACION - DEPRECIACION
467;6;AMORTIZACIONES;3;298;N;?;?;?;?;?
468;6;CARGOS DIFERIDOS;4;467;N;?;?;?;?;?
469;6;CARGOS DIFERIDOS;5;468;N;469;6;52651501;52651501;LICENCIAS Y USO SOFTWARE
469;6;CARGOS DIFERIDOS;5;468;N;469;6;52651502;52651502;GASTOS DIFERIDOS
469;6;CARGOS DIFERIDOS;5;468;N;469;6;52651503;52651503;MEJORAS A PROPIEDADES AJENAS
470;6;DIVERSOS;3;298;N;?;?;?;?;?
471;6;COMISIONES;4;470;N;?;?;?;?;?
472;6;COMISIONES SOBRE VENTAS;5;471;N;472;6;52950502;52950502;COMISIONES SOBRE VENTAS
473;6;LIBROS SUSC. PERIOD. Y REVISTA;4;470;N;?;?;?;?;?
474;6;LIBROS SUSC. PERIOD. Y REVISTA;5;473;N;474;6;52951001;52951001;LIBROS SUSC. PERIOD. Y REVISTA
475;6;DE REPRESEN.Y RELAC. PUBLICAS;4;470;N;?;?;?;?;?
476;6;DE REPRESEN.Y RELAC. PUBLICAS;5;475;N;476;6;52952001;52952001;DE REPRESEN.Y RELAC. PUBLICAS
476;6;DE REPRESEN.Y RELAC. PUBLICAS;5;475;N;476;6;52952002;52952002;MUESTRAS - GRAVAMEN
476;6;DE REPRESEN.Y RELAC. PUBLICAS;5;475;N;476;6;52952003;52952003;MUESTRAS CON I.V.A.
476;6;DE REPRESEN.Y RELAC. PUBLICAS;5;475;N;476;6;52952004;52952004;MUESTRAS SIN IVA
476;6;DE REPRESEN.Y RELAC. PUBLICAS;5;475;N;476;6;52952005;52952005;MUESTRAS - LEY 633 TASA ESP
476;6;DE REPRESEN.Y RELAC. PUBLICAS;5;475;N;476;6;52952010;52952010;MUESTRA - COMISION MANEJO
477;6;ELEMENTOS DE ASEO Y CAFETERIA;4;470;N;?;?;?;?;?
478;6;ELEMENTOS DE ASEO Y CAFETERIA;5;477;N;478;6;52952501;52952501;ELEMENTOS DE ASEO Y CAFETERIA
479;6;UTILES PAPELERIA Y FOTOCOPIAS;4;470;N;?;?;?;?;?
480;6;UTILES PAP. Y FOTOCOPIAS;5;479;N;480;6;52953001;52953001;UTILES PAP. Y FOTOCOPIAS
481;6;COMBUSTIBLES Y LUBRICANTES;4;470;N;?;?;?;?;?
482;6;COMBUSTIBLES Y LUBRIC.;5;481;N;482;6;52953501;52953501;COMBUSTIBLES Y LUBRIC.
483;6;ENVASES Y EMPAQUES;4;470;N;?;?;?;?;?
484;6;ENVASES Y EMPAQUES;5;483;N;484;6;52954001;52954001;ENVASES Y EMPAQUES
485;6;TAXIS Y BUSES;4;470;N;?;?;?;?;?
486;6;TAXIS Y BUSES VARIOS;5;485;N;486;6;52954501;52954501;TAXIS Y BUSES VARIOS
487;6;PEAJES;4;470;N;?;?;?;?;?
488;6;PEAJES;5;487;N;488;6;52955001;52955001;PEAJES
489;6;CASINO Y RESTAURANTE;4;470;N;?;?;?;?;?
490;6;CASINO Y RESTAURANTE PROD.;5;489;N;490;6;52956001;52956001;CASINO Y RESTAURANTE PROD.
491;6;PARQUEADEROS;4;470;N;?;?;?;?;?
492;6;PARQUEADEROS;5;491;N;492;6;52956501;52956501;PARQUEADEROS
493;6;OTROS;4;470;N;?;?;?;?;?
494;6;OTROS;5;493;N;494;6;52959510;52959510;PREPRENSA CYRELES
494;6;OTROS;5;493;N;494;6;52959509;52959509;HERRAMIENTAS TECNICOS
494;6;OTROS;5;493;N;494;6;52959508;52959508;OTROS GASTOS GARANTIAS REPUESTOS - DTMS
494;6;OTROS;5;493;N;494;6;52959507;52959507;CONSUMO PARA LA PRODUCCION
494;6;OTROS;5;493;N;494;6;52959506;52959506;ACTAS BAJAS DE INVENTARIO
494;6;OTROS;5;493;N;494;6;52959505;52959505;RECONCILIACION DE INVENTARIOS
